Index,Time Interval,Start,Died,Lost to Follow-up,Observed Interval,Observed Cum,Expected Interval,Expected Cum,Relative Interval,Relative Cum,SE Obs Interval,SE Obs Cum,SE Relative Interval,SE Relative Cum
1,< 1 mo,"28,517","1,187","1,245",95.52%,95.52%,99.75%,99.75%,95.76%,95.76%,0.13%,0.13%,0.13%,0.13%
2,1-<2 mo,"26,085",780,"1,137",96.77%,92.48%,99.75%,99.50%,97.01%,92.93%,0.11%,0.16%,0.11%,0.16%
3,2-<3 mo,"24,168",481,"1,205",97.82%,90.51%,99.76%,99.26%,98.06%,91.16%,0.10%,0.18%,0.10%,0.18%
4,3-<4 mo,"22,482",365,"1,147",98.23%,88.94%,99.76%,99.02%,98.46%,89.78%,0.09%,0.19%,0.09%,0.20%
5,4-<5 mo,"20,970",281,"1,110",98.54%,87.68%,99.76%,98.79%,98.78%,88.70%,0.09%,0.21%,0.09%,0.21%
6,5-<6 mo,"19,579",223,"1,037",98.74%,86.60%,99.76%,98.56%,98.97%,87.81%,0.08%,0.21%,0.08%,0.22%
7,6-<7 mo,"18,319",212,"1,175",98.74%,85.54%,99.77%,98.33%,98.98%,86.92%,0.09%,0.22%,0.09%,0.23%
8,7-<8 mo,"16,932",153,"1,083",99.03%,84.72%,99.77%,98.11%,99.26%,86.27%,0.08%,0.23%,0.08%,0.24%
9,8-<9 mo,"15,696",138,"1,036",99.05%,83.93%,99.77%,97.88%,99.27%,85.65%,0.08%,0.24%,0.08%,0.25%
10,9-<10 mo,"14,522",151,"1,020",98.86%,83.01%,99.77%,97.66%,99.09%,84.89%,0.09%,0.25%,0.09%,0.25%
11,10-<11 mo,"13,351",107,"1,040",99.12%,82.30%,99.77%,97.44%,99.35%,84.34%,0.09%,0.25%,0.09%,0.26%
12,11-<12 mo,"12,204",104,988,99.06%,81.55%,99.77%,97.22%,99.29%,83.75%,0.09%,0.26%,0.09%,0.27%
13,12-<13 mo,"11,112",87,850,99.13%,80.87%,99.75%,96.99%,99.38%,83.24%,0.09%,0.27%,0.09%,0.28%
14,13-<14 mo,"10,175",106,940,98.88%,79.97%,99.75%,96.75%,99.13%,82.51%,0.11%,0.28%,0.11%,0.29%
15,14-<15 mo,"9,129",89,942,98.94%,79.14%,99.76%,96.52%,99.18%,81.84%,0.11%,0.29%,0.11%,0.30%
16,15-<16 mo,"8,098",68,838,99.07%,78.43%,99.76%,96.29%,99.31%,81.28%,0.11%,0.30%,0.11%,0.31%
17,16-<17 mo,"7,192",86,958,98.69%,77.41%,99.76%,96.06%,98.93%,80.40%,0.14%,0.32%,0.14%,0.33%
18,17-<18 mo,"6,148",76,868,98.62%,76.36%,99.76%,95.83%,98.85%,79.49%,0.16%,0.33%,0.16%,0.35%
19,18-<19 mo,"5,204",48,862,98.98%,75.59%,99.76%,95.61%,99.22%,78.86%,0.15%,0.35%,0.15%,0.37%
20,19-<20 mo,"4,294",33,876,99.11%,74.93%,99.76%,95.38%,99.35%,78.35%,0.16%,0.36%,0.16%,0.38%
21,20-<21 mo,"3,385",19,868,99.32%,74.44%,99.76%,95.16%,99.56%,78.01%,0.16%,0.38%,0.16%,0.40%
22,21-<22 mo,"2,498",18,843,99.10%,73.79%,99.76%,94.95%,99.34%,77.49%,0.21%,0.40%,0.21%,0.43%
23,22-<23 mo,"1,637",13,881,98.88%,72.98%,99.76%,94.73%,99.12%,76.81%,0.31%,0.46%,0.31%,0.49%
24,23-<24 mo,743,1,742,+,+,99.77%,94.52%,+,+,+,+,+,+
