ANALYTIC abstract from facility WITH CoC accreditation,ANALYTIC abstract from facility WITH CoC accreditation_lower_0.95,ANALYTIC abstract from facility WITH CoC accreditation_upper_0.95
1.0,1.0,1.0
0.9954335191554962,0.9942939362159365,0.99634592930381
0.9896611100993193,0.9879990518521643,0.9910940218263222
0.9854128087486488,0.9834473925642597,0.9871463835480195
0.9806661189184531,0.9783990297972671,0.9826973783932933
0.9765942971834338,0.9740881978336123,0.9788606524759684
0.973799927916107,0.9711346758791873,0.9762221085483278
0.9701252112069896,0.967254118233406,0.972748131559162
0.9669886651728526,0.9639438618762216,0.9697803932067248
0.9621180945246547,0.9588076938010794,0.96516731190561
0.959313367469847,0.9558496784862461,0.9625106788412435
0.9562061119068911,0.9525690742166348,0.9595702105706032
0.9543196660553868,0.9505741058384465,0.9577877221007088
0.9510931908508423,0.9471554031362911,0.9547446033998152
0.9483977850468119,0.9442952839907286,0.9522058455434776
0.9461540523008787,0.9419068869369444,0.9500989920317361
0.942926431264765,0.938460257001576,0.947077685763017
0.9402080847962546,0.9355468345906283,0.944542303448485
0.9376769799914602,0.9328148746707149,0.9421982116107537
0.9356341107540063,0.9305887784838732,0.9403245681763098
0.9334607446430793,0.9281890790741172,0.938358377626778
0.9321186012287832,0.9266786489523313,0.9371687496671757
0.9291172993849001,0.9232178250139741,0.9345797010514337
0.9279537210512934,0.9218232066675538,0.9336209578839479
