Index,Time Interval,Start,Died,Lost to Follow-up,Observed Interval,Observed Cum,Expected Interval,Expected Cum,Relative Interval,Relative Cum,SE Obs Interval,SE Obs Cum,SE Relative Interval,SE Relative Cum
1,< 1 mo,"6,609",364,300,94.36%,94.36%,99.86%,99.86%,94.50%,94.50%,0.29%,0.29%,0.29%,0.29%
2,1-<2 mo,"5,945",335,257,94.24%,88.93%,99.87%,99.73%,94.36%,89.17%,0.31%,0.40%,0.31%,0.40%
3,2-<3 mo,"5,353",293,254,94.39%,83.94%,99.88%,99.62%,94.50%,84.27%,0.32%,0.47%,0.32%,0.47%
4,3-<4 mo,"4,806",231,228,95.08%,79.81%,99.90%,99.51%,95.18%,80.20%,0.32%,0.52%,0.32%,0.52%
5,4-<5 mo,"4,347",204,232,95.18%,75.96%,99.90%,99.41%,95.27%,76.41%,0.33%,0.56%,0.33%,0.56%
6,5-<6 mo,"3,911",155,190,95.94%,72.88%,99.91%,99.32%,96.03%,73.38%,0.32%,0.59%,0.32%,0.59%
7,6-<7 mo,"3,566",137,204,96.05%,70.00%,99.91%,99.23%,96.13%,70.54%,0.33%,0.61%,0.33%,0.62%
8,7-<8 mo,"3,225",113,200,96.38%,67.46%,99.91%,99.15%,96.47%,68.05%,0.33%,0.64%,0.33%,0.64%
9,8-<9 mo,"2,912",115,201,95.91%,64.70%,99.92%,99.06%,95.99%,65.32%,0.37%,0.66%,0.37%,0.67%
10,9-<10 mo,"2,596",72,167,97.13%,62.85%,99.92%,98.98%,97.21%,63.50%,0.33%,0.68%,0.33%,0.68%
11,10-<11 mo,"2,357",106,162,95.34%,59.92%,99.92%,98.90%,95.42%,60.59%,0.44%,0.70%,0.44%,0.71%
12,11-<12 mo,"2,089",83,164,95.86%,57.45%,99.92%,98.83%,95.94%,58.13%,0.44%,0.72%,0.44%,0.73%
13,12-<13 mo,"1,842",64,141,96.39%,55.37%,99.92%,98.75%,96.47%,56.07%,0.44%,0.74%,0.44%,0.75%
14,13-<14 mo,"1,637",59,144,96.23%,53.28%,99.92%,98.67%,96.31%,54.00%,0.48%,0.76%,0.48%,0.77%
15,14-<15 mo,"1,434",50,155,96.31%,51.32%,99.92%,98.59%,96.39%,52.05%,0.51%,0.78%,0.51%,0.80%
16,15-<16 mo,"1,229",44,124,96.23%,49.38%,99.93%,98.52%,96.30%,50.13%,0.56%,0.81%,0.56%,0.82%
17,16-<17 mo,"1,061",39,149,96.05%,47.43%,99.93%,98.44%,96.12%,48.18%,0.62%,0.83%,0.62%,0.85%
18,17-<18 mo,873,37,132,95.42%,45.26%,99.93%,98.37%,95.48%,46.01%,0.74%,0.87%,0.74%,0.88%
19,18-<19 mo,704,12,129,98.12%,44.41%,99.93%,98.31%,98.19%,45.17%,0.54%,0.89%,0.54%,0.90%
20,19-<20 mo,563,19,100,96.30%,42.76%,99.93%,98.24%,96.36%,43.53%,0.83%,0.93%,0.83%,0.95%
21,20-<21 mo,444,24,101,93.90%,40.15%,99.93%,98.17%,93.96%,40.90%,1.21%,1.01%,1.21%,1.03%
22,21-<22 mo,319,3,112,98.86%,39.70%,99.94%,98.12%,98.92%,40.46%,0.65%,1.04%,0.66%,1.06%
23,22-<23 mo,204,3,105,98.02%,38.91%,99.95%,98.06%,98.07%,39.68%,1.13%,1.11%,1.13%,1.13%
24,23-<24 mo,96,2,94,+,+,99.95%,98.01%,+,+,+,+,+,+
